gene_name	S_active_log2FC_max	E_inactive_expression_max	active_count	max_tumor_expression	active_projects	Selection_Score	active_project
MRPS26	1.9385980126420463	3.0	1	2.8333333333333335	melanoma	-0.0872626372693986	melanoma
GSTK1	1.5024994070212592	3.0	1	2.8333333333333335	pancreatic cancer	-0.0872626372693986	pancreatic cancer
FLNB	1.3319809568214855	3.0	2	2.8333333333333335	breast cancer;skin cancer	-0.0872626372693986	skin cancer
DARS2	2.0874611863957964	3.0	2	2.8333333333333335	breast cancer;melanoma	-0.0872626372693986	breast cancer
FLNB	1.3319809568214855	3.0	2	2.8333333333333335	breast cancer;skin cancer	-0.0872626372693986	breast cancer
SCARB2	21.43406941903975	3.0	2	2.8333333333333335	breast cancer;cervical cancer	-0.0872626372693986	breast cancer
PNPLA8	1.2954550285963786	3.0	2	2.8333333333333335	breast cancer;endometrial cancer	-0.0872626372693986	breast cancer
CLPB	2.502497964328382	3.0	3	2.8333333333333335	breast cancer;endometrial cancer;lung cancer	-0.0872626372693986	breast cancer
CLPB	2.502497964328382	3.0	3	2.8333333333333335	breast cancer;endometrial cancer;lung cancer	-0.0872626372693986	endometrial cancer
CLPB	2.502497964328382	3.0	3	2.8333333333333335	breast cancer;endometrial cancer;lung cancer	-0.0872626372693986	lung cancer
PNPLA8	1.2954550285963786	3.0	2	2.8333333333333335	breast cancer;endometrial cancer	-0.0872626372693986	endometrial cancer
ZNF345	1.459430700559261	2.9166666666666665	2	2.75	breast cancer;endometrial cancer	-0.0898262957858967	breast cancer
ZNF345	1.459430700559261	2.9166666666666665	2	2.75	breast cancer;endometrial cancer	-0.0898262957858967	endometrial cancer
GNA12	3.0641252566355135	2.9	2	2.727272727272727	breast cancer;endometrial cancer	-0.0935596471742531	breast cancer
GNA12	3.0641252566355135	2.9	2	2.727272727272727	breast cancer;endometrial cancer	-0.0935596471742531	endometrial cancer
EMC8	21.047046452603205	3.0	3	2.8181818181818183	lung cancer;melanoma;ovarian cancer	-0.0949982833114432	lung cancer
HMGA1	1.2016330457339082	3.0	2	2.8181818181818183	breast cancer;melanoma	-0.0949982833114432	melanoma
ANAPC2	1.8166914951932225	3.0	3	2.8181818181818183	breast cancer;melanoma;skin cancer	-0.0949982833114432	skin cancer
HMGA1	1.2016330457339082	3.0	2	2.8181818181818183	breast cancer;melanoma	-0.0949982833114432	breast cancer
EMC8	21.047046452603205	3.0	3	2.8181818181818183	lung cancer;melanoma;ovarian cancer	-0.0949982833114432	ovarian cancer
EMC8	21.047046452603205	3.0	3	2.8181818181818183	lung cancer;melanoma;ovarian cancer	-0.0949982833114432	melanoma
KIAA2026	21.426333772997708	3.0	1	2.8181818181818183	breast cancer	-0.0949982833114432	breast cancer
TMED10	2.079725540353752	3.0	1	2.8181818181818183	breast cancer	-0.0949982833114432	breast cancer
CEP350	1.0093373460072026	3.0	1	2.8181818181818183	melanoma	-0.0949982833114432	melanoma
GFOD2	3.494759432904912	3.0	1	2.8181818181818183	endometrial cancer	-0.0949982833114432	endometrial cancer
SLC20A2	1.4947637609792148	3.0	1	2.8181818181818183	breast cancer	-0.0949982833114432	breast cancer
SYAP1	1.0093373460072026	3.0	1	2.8181818181818183	melanoma	-0.0949982833114432	melanoma
TSPAN6	1.4947637609792148	3.0	1	2.8181818181818183	skin cancer	-0.0949982833114432	skin cancer
KRT17	21.426333772997708	3.0	2	2.8181818181818183	cervical cancer;skin cancer	-0.0949982833114432	cervical cancer
NECAB3	2.2954535859035015	3.0	3	2.8181818181818183	breast cancer;lung cancer;pancreatic cancer	-0.0949982833114432	breast cancer
HADHB	1.4947637609792148	3.0	3	2.8181818181818183	breast cancer;endometrial cancer;lymphoma	-0.0949982833114432	breast cancer
HADHB	1.4947637609792148	3.0	3	2.8181818181818183	breast cancer;endometrial cancer;lymphoma	-0.0949982833114432	endometrial cancer
HADHB	1.4947637609792148	3.0	3	2.8181818181818183	breast cancer;endometrial cancer;lymphoma	-0.0949982833114432	lymphoma
PIH1D1	1.1728359546306009	3.0	1	2.8181818181818183	endometrial cancer	-0.0949982833114432	endometrial cancer
NECAB3	2.2954535859035015	3.0	3	2.8181818181818183	breast cancer;lung cancer;pancreatic cancer	-0.0949982833114432	lung cancer
NECAB3	2.2954535859035015	3.0	3	2.8181818181818183	breast cancer;lung cancer;pancreatic cancer	-0.0949982833114432	pancreatic cancer
IL18	2.4947623182863374	3.0	2	2.8181818181818183	endometrial cancer;pancreatic cancer	-0.0949982833114432	endometrial cancer
IL18	2.4947623182863374	3.0	2	2.8181818181818183	endometrial cancer;pancreatic cancer	-0.0949982833114432	pancreatic cancer
CYSLTR2	1.4947637609792148	3.0	2	2.8181818181818183	breast cancer;pancreatic cancer	-0.0949982833114432	breast cancer
CYSLTR2	1.4947637609792148	3.0	2	2.8181818181818183	breast cancer;pancreatic cancer	-0.0949982833114432	pancreatic cancer
ADGRL1	1.4947637609792148	3.0	3	2.8181818181818183	breast cancer;cervical cancer;colorectal cancer	-0.0949982833114432	breast cancer
ADGRL1	1.4947637609792148	3.0	3	2.8181818181818183	breast cancer;cervical cancer;colorectal cancer	-0.0949982833114432	cervical cancer
ADGRL1	1.4947637609792148	3.0	3	2.8181818181818183	breast cancer;cervical cancer;colorectal cancer	-0.0949982833114432	colorectal cancer
MYEF2	1.433363276427306	3.0	2	2.8181818181818183	melanoma;skin cancer	-0.0949982833114432	melanoma
MYEF2	1.433363276427306	3.0	2	2.8181818181818183	melanoma;skin cancer	-0.0949982833114432	skin cancer
EXD2	1.0093373460072026	3.0	1	2.8181818181818183	melanoma	-0.0949982833114432	melanoma
KRT17	21.426333772997708	3.0	2	2.8181818181818183	cervical cancer;skin cancer	-0.0949982833114432	skin cancer
PSMD2	1.4947637609792148	3.0	1	2.8181818181818183	melanoma	-0.0949982833114432	melanoma
ZDHHC17	2.231728393350009	3.0	1	2.8181818181818183	melanoma	-0.0949982833114432	melanoma
ANAPC2	1.8166914951932225	3.0	3	2.8181818181818183	breast cancer;melanoma;skin cancer	-0.0949982833114432	breast cancer
ANAPC2	1.8166914951932225	3.0	3	2.8181818181818183	breast cancer;melanoma;skin cancer	-0.0949982833114432	melanoma
SLC39A10	21.06907274884443	2.75	3	2.5833333333333335	breast cancer;pancreatic cancer;urothelial cancer	-0.0954338988752366	urothelial cancer
SLC39A10	21.06907274884443	2.75	3	2.5833333333333335	breast cancer;pancreatic cancer;urothelial cancer	-0.0954338988752366	pancreatic cancer
SLC39A10	21.06907274884443	2.75	3	2.5833333333333335	breast cancer;pancreatic cancer;urothelial cancer	-0.0954338988752366	breast cancer
AFDN	1.6880546670702892	2.5833333333333335	2	2.4166666666666665	breast cancer;endometrial cancer	-0.1017885631067603	endometrial cancer
AFDN	1.6880546670702892	2.5833333333333335	2	2.4166666666666665	breast cancer;endometrial cancer	-0.1017885631067603	breast cancer
PCLO	2.125528657931738	2.3333333333333335	1	2.1818181818181817	endometrial cancer	-0.1030306452577198	endometrial cancer
HDX	1.07038876111866	3.0	1	2.8	breast cancer	-0.1043361445665986	breast cancer
CHRDL2	2.222390532094854	3.0	3	2.8	endometrial cancer;melanoma;skin cancer	-0.1043361445665986	skin cancer
CHRDL2	2.222390532094854	3.0	3	2.8	endometrial cancer;melanoma;skin cancer	-0.1043361445665986	melanoma
CHRDL2	2.222390532094854	3.0	3	2.8	endometrial cancer;melanoma;skin cancer	-0.1043361445665986	endometrial cancer
NPEPL1	2.3479209848060507	3.0	3	2.8	breast cancer;pancreatic cancer;prostate cancer	-0.1043361445665986	prostate cancer
NPEPL1	2.3479209848060507	3.0	3	2.8	breast cancer;pancreatic cancer;prostate cancer	-0.1043361445665986	breast cancer
MRPL10	2.807351212276716	3.0	2	2.8	breast cancer;melanoma	-0.1043361445665986	melanoma
MRPL10	2.807351212276716	3.0	2	2.8	breast cancer;melanoma	-0.1043361445665986	breast cancer
RASSF3	1.485425899724059	3.0	1	2.8	pancreatic cancer	-0.1043361445665986	pancreatic cancer
HSBP1L1	1.485425899724059	3.0	1	2.8	breast cancer	-0.1043361445665986	breast cancer
PRKCSH	1.485425899724059	3.0	1	2.8	breast cancer	-0.1043361445665986	breast cancer
CALU	1.8390624535905935	3.0	1	2.8	melanoma	-0.1043361445665986	melanoma
NSD3	1.485425899724059	3.0	1	2.8	melanoma	-0.1043361445665986	melanoma
NPEPL1	2.3479209848060507	3.0	3	2.8	breast cancer;pancreatic cancer;prostate cancer	-0.1043361445665986	pancreatic cancer
AP2B1	1.2223915969398709	2.5	1	2.3333333333333335	renal cancer	-0.1052943245418568	renal cancer
CYRIB	1.9593562293106657	2.5	1	2.3333333333333335	melanoma	-0.1052943245418568	melanoma
ATP6V1B2	1.1582613222459652	2.5	1	2.3333333333333335	melanoma	-0.1052943245418568	melanoma
CIDEC	3.3860519088343266	2.5	2	2.3333333333333335	head and neck cancer;melanoma	-0.1052943245418568	melanoma
CIDEC	3.3860519088343266	2.5	2	2.3333333333333335	head and neck cancer;melanoma	-0.1052943245418568	head and neck cancer
MARS2	21.00195858421305	2.25	3	2.1	melanoma;pancreatic cancer;testis cancer	-0.1059327577515897	testis cancer
MARS2	21.00195858421305	2.25	3	2.1	melanoma;pancreatic cancer;testis cancer	-0.1059327577515897	pancreatic cancer
MARS2	21.00195858421305	2.25	3	2.1	melanoma;pancreatic cancer;testis cancer	-0.1059327577515897	melanoma
BEST3	2.643852554189548	2.25	3	2.1	breast cancer;colorectal cancer;pancreatic cancer	-0.1059327577515897	pancreatic cancer
BEST3	2.643852554189548	2.25	3	2.1	breast cancer;colorectal cancer;pancreatic cancer	-0.1059327577515897	colorectal cancer
BEST3	2.643852554189548	2.25	3	2.1	breast cancer;colorectal cancer;pancreatic cancer	-0.1059327577515897	breast cancer
MAP2	21.10149421196414	2.4166666666666665	1	2.25	thyroid cancer	-0.1090503070628492	thyroid cancer
SARS2	1.7958575712234972	2.25	2	2.090909090909091	melanoma;testis cancer	-0.1121917452363274	melanoma
SARS2	1.7958575712234972	2.25	2	2.090909090909091	melanoma;testis cancer	-0.1121917452363274	testis cancer
PPP1R7	1.4791666030908737	2.25	1	2.090909090909091	endometrial cancer	-0.1121917452363274	endometrial cancer
SQLE	2.0641281420169393	2.25	1	2.090909090909091	renal cancer	-0.1121917452363274	renal cancer
MRPL58	3.3860519088343266	2.25	1	2.090909090909091	melanoma	-0.1121917452363274	melanoma
DUS2	1.0641295847098162	2.25	1	2.090909090909091	prostate cancer	-0.1121917452363274	prostate cancer
ZNF512	1.0641295847098162	2.25	1	2.090909090909091	pancreatic cancer	-0.1121917452363274	pancreatic cancer
RAD51	1.7560727921853916	2.272727272727273	1	2.111111111111111	skin cancer	-0.112755309476505	skin cancer
UQCRC2	21.00195858421305	2.3333333333333335	2	2.1666666666666665	endometrial cancer;pancreatic cancer	-0.1130843052976223	pancreatic cancer
UQCRC2	21.00195858421305	2.3333333333333335	2	2.1666666666666665	endometrial cancer;pancreatic cancer	-0.1130843052976223	endometrial cancer
CEBPZOS	1.1154764405847124	2.3333333333333335	1	2.1666666666666665	endometrial cancer	-0.1130843052976223	endometrial cancer
ATP13A3	1.1154764405847124	2.3333333333333335	1	2.1666666666666665	ovarian cancer	-0.1130843052976223	ovarian cancer
SH3BP5L	1.473930265008214	3.0	1	2.7777777777777777	pancreatic cancer	-0.1158317792824437	pancreatic cancer
ANXA2	1.473930265008214	3.0	1	2.7777777777777777	pancreatic cancer	-0.1158317792824437	pancreatic cancer
PTCHD4	1.473930265008214	3.0	3	2.7777777777777777	breast cancer;endometrial cancer;renal cancer	-0.1158317792824437	endometrial cancer
PTCHD4	1.473930265008214	3.0	3	2.7777777777777777	breast cancer;endometrial cancer;renal cancer	-0.1158317792824437	breast cancer
CYB5R3	1.473930265008214	3.0	1	2.7777777777777777	melanoma	-0.1158317792824437	melanoma
PTCHD4	1.473930265008214	3.0	3	2.7777777777777777	breast cancer;endometrial cancer;renal cancer	-0.1158317792824437	renal cancer
ZNF224	1.0588929388527026	2.25	1	2.0833333333333335	glioma	-0.1174283910934407	glioma
ENGASE	1.0588929388527026	2.25	1	2.0833333333333335	endometrial cancer	-0.1174283910934407	endometrial cancer
PCDHB4	1.378510735442012	2.8181818181818183	2	2.6	breast cancer;pancreatic cancer	-0.1213626929860286	breast cancer
PCDHB4	1.378510735442012	2.8181818181818183	2	2.6	breast cancer;pancreatic cancer	-0.1213626929860286	pancreatic cancer
GEMIN6	1.3219270128670284	2.1666666666666665	1	2.0	ovarian cancer	-0.1221197697032095	ovarian cancer
CLEC16A	1.5849610580275582	2.1666666666666665	1	2.0	breast cancer	-0.1221197697032095	breast cancer
PRKRIP1	1.5849610580275582	2.1666666666666665	1	2.0	breast cancer	-0.1221197697032095	breast cancer
RAB30	1.4150365975950632	2.9	2	2.6666666666666665	breast cancer;melanoma	-0.1259811128441763	melanoma
NTMT1	2.736962528443651	2.9	2	2.6666666666666665	breast cancer;melanoma	-0.1259811128441763	melanoma
NTMT1	2.736962528443651	2.9	2	2.6666666666666665	breast cancer;melanoma	-0.1259811128441763	breast cancer
RAB30	1.4150365975950632	2.9	2	2.6666666666666665	breast cancer;melanoma	-0.1259811128441763	breast cancer
AASS	1.2016330457339082	2.5	1	2.3	testis cancer	-0.1260528757478196	testis cancer
ARF6	1.2016330457339082	2.5	3	2.3	glioma;lung cancer;melanoma	-0.1260528757478196	glioma
ARF6	1.2016330457339082	2.5	3	2.3	glioma;lung cancer;melanoma	-0.1260528757478196	lung cancer
ARF6	1.2016330457339082	2.5	3	2.3	glioma;lung cancer;melanoma	-0.1260528757478196	melanoma
MSANTD2	1.9634725148165493	2.8333333333333335	1	2.6	breast cancer	-0.129071062686078	breast cancer
CASP8	1.459430700559261	3.0	2	2.75	breast cancer;endometrial cancer	-0.1303313437313967	breast cancer
CASP8	1.459430700559261	3.0	2	2.75	breast cancer;endometrial cancer	-0.1303313437313967	endometrial cancer
HAUS2	1.9328842068734653	3.0	3	2.75	breast cancer;endometrial cancer;melanoma	-0.1303313437313967	breast cancer
JUN	1.6709345779592646	3.0	1	2.75	skin cancer	-0.1303313437313967	skin cancer
HAUS2	1.9328842068734653	3.0	3	2.75	breast cancer;endometrial cancer;melanoma	-0.1303313437313967	endometrial cancer
CHMP4B	1.7813584347732687	3.0	3	2.75	breast cancer;cervical cancer;ovarian cancer	-0.1303313437313967	cervical cancer
NDUFB10	1.459430700559261	3.0	2	2.75	melanoma;skin cancer	-0.1303313437313967	skin cancer
NDUFB10	1.459430700559261	3.0	2	2.75	melanoma;skin cancer	-0.1303313437313967	melanoma
COX17	1.2630335979251204	3.0	2	2.75	melanoma;ovarian cancer	-0.1303313437313967	ovarian cancer
COX17	1.2630335979251204	3.0	2	2.75	melanoma;ovarian cancer	-0.1303313437313967	melanoma
RABAC1	1.55848900295805	3.0	3	2.75	breast cancer;endometrial cancer;melanoma	-0.1303313437313967	melanoma
RABAC1	1.55848900295805	3.0	3	2.75	breast cancer;endometrial cancer;melanoma	-0.1303313437313967	endometrial cancer
RABAC1	1.55848900295805	3.0	3	2.75	breast cancer;endometrial cancer;melanoma	-0.1303313437313967	breast cancer
CRYBG1	1.0443935619538618	3.0	2	2.75	breast cancer;glioma	-0.1303313437313967	glioma
HAUS2	1.9328842068734653	3.0	3	2.75	breast cancer;endometrial cancer;melanoma	-0.1303313437313967	melanoma
GTF2E1	1.0443935619538618	3.0	1	2.75	breast cancer	-0.1303313437313967	breast cancer
UBXN8	1.4150365975950632	3.0	2	2.75	breast cancer;endometrial cancer	-0.1303313437313967	endometrial cancer
PTPRB	1.459430700559261	3.0	1	2.75	thyroid cancer	-0.1303313437313967	thyroid cancer
GTPBP8	1.8744677189403187	3.0	1	2.75	testis cancer	-0.1303313437313967	testis cancer
CALML3	1.137502894210647	3.0	1	2.75	skin cancer	-0.1303313437313967	skin cancer
P4HTM	1.0443935619538618	3.0	1	2.75	breast cancer	-0.1303313437313967	breast cancer
ROMO1	1.0443935619538618	3.0	1	2.75	breast cancer	-0.1303313437313967	breast cancer
APOO	1.076102397636301	3.0	1	2.75	skin cancer	-0.1303313437313967	skin cancer
MRPL40	2.0443924799337982	3.0	1	2.75	breast cancer	-0.1303313437313967	breast cancer
FHIP2B	1.0443935619538618	3.0	1	2.75	breast cancer	-0.1303313437313967	breast cancer
KRT14	1.7004385377551527	3.0	1	2.75	skin cancer	-0.1303313437313967	skin cancer
IL17RD	21.391000712577753	3.0	1	2.75	pancreatic cancer	-0.1303313437313967	pancreatic cancer
CHMP4B	1.7813584347732687	3.0	3	2.75	breast cancer;cervical cancer;ovarian cancer	-0.1303313437313967	breast cancer
CHMP4B	1.7813584347732687	3.0	3	2.75	breast cancer;cervical cancer;ovarian cancer	-0.1303313437313967	ovarian cancer
TST	1.0443935619538618	3.0	1	2.75	breast cancer	-0.1303313437313967	breast cancer
GJB1	21.10149421196414	3.0	2	2.75	breast cancer;melanoma	-0.1303313437313967	breast cancer
CEP95	1.459430700559261	3.0	2	2.75	breast cancer;thyroid cancer	-0.1303313437313967	thyroid cancer
CEP95	1.459430700559261	3.0	2	2.75	breast cancer;thyroid cancer	-0.1303313437313967	breast cancer
BAG6	1.91886177818656	3.0	2	2.75	melanoma;skin cancer	-0.1303313437313967	skin cancer
BAG6	1.91886177818656	3.0	2	2.75	melanoma;skin cancer	-0.1303313437313967	melanoma
CD9	21.391000712577753	3.0	2	2.75	breast cancer;endometrial cancer	-0.1303313437313967	endometrial cancer
CD9	21.391000712577753	3.0	2	2.75	breast cancer;endometrial cancer	-0.1303313437313967	breast cancer
P2RY11	1.321927229270944	3.0	3	2.75	endometrial cancer;melanoma;skin cancer	-0.1303313437313967	skin cancer
P2RY11	1.321927229270944	3.0	3	2.75	endometrial cancer;melanoma;skin cancer	-0.1303313437313967	melanoma
P2RY11	1.321927229270944	3.0	3	2.75	endometrial cancer;melanoma;skin cancer	-0.1303313437313967	endometrial cancer
CNIH4	21.25349724128944	3.0	2	2.75	breast cancer;melanoma	-0.1303313437313967	melanoma
CNIH4	21.25349724128944	3.0	2	2.75	breast cancer;melanoma	-0.1303313437313967	breast cancer
FAM131A	1.459430700559261	3.0	2	2.75	breast cancer;endometrial cancer	-0.1303313437313967	endometrial cancer
FAM131A	1.459430700559261	3.0	2	2.75	breast cancer;endometrial cancer	-0.1303313437313967	breast cancer
MARCKSL1	1.459430700559261	3.0	2	2.75	cervical cancer;pancreatic cancer	-0.1303313437313967	pancreatic cancer
MARCKSL1	1.459430700559261	3.0	2	2.75	cervical cancer;pancreatic cancer	-0.1303313437313967	cervical cancer
JMJD6	2.175636807113083	3.0	2	2.75	lung cancer;melanoma	-0.1303313437313967	melanoma
JMJD6	2.175636807113083	3.0	2	2.75	lung cancer;melanoma	-0.1303313437313967	lung cancer
B9D1	1.3692329254338882	3.0	3	2.75	breast cancer;melanoma;ovarian cancer	-0.1303313437313967	ovarian cancer
B9D1	1.3692329254338882	3.0	3	2.75	breast cancer;melanoma;ovarian cancer	-0.1303313437313967	melanoma
B9D1	1.3692329254338882	3.0	3	2.75	breast cancer;melanoma;ovarian cancer	-0.1303313437313967	breast cancer
GJB1	21.10149421196414	3.0	2	2.75	breast cancer;melanoma	-0.1303313437313967	melanoma
NCCRP1	1.459430700559261	3.0	1	2.75	thyroid cancer	-0.1303313437313967	thyroid cancer
CRYBG1	1.0443935619538618	3.0	2	2.75	breast cancer;glioma	-0.1303313437313967	breast cancer
CCDC51	1.1963965351744204	3.0	1	2.75	melanoma	-0.1303313437313967	melanoma
DTNB	1.459430700559261	3.0	1	2.75	breast cancer	-0.1303313437313967	breast cancer
ZBTB8OS	1.459430700559261	3.0	1	2.75	thyroid cancer	-0.1303313437313967	thyroid cancer
ENSG00000276345	1.137502894210647	3.0	1	2.75	endometrial cancer	-0.1303313437313967	endometrial cancer
PIK3CA	1.1963965351744204	3.0	1	2.75	ovarian cancer	-0.1303313437313967	ovarian cancer
MRPL23	1.137502894210647	3.0	1	2.75	endometrial cancer	-0.1303313437313967	endometrial cancer
SLC25A12	1.0443935619538618	3.0	1	2.75	breast cancer	-0.1303313437313967	breast cancer
SLC6A14	1.459430700559261	3.0	1	2.75	thyroid cancer	-0.1303313437313967	thyroid cancer
NDUFA3	1.1864124548931425	3.0	1	2.75	melanoma	-0.1303313437313967	melanoma
UBXN8	1.4150365975950632	3.0	2	2.75	breast cancer;endometrial cancer	-0.1303313437313967	breast cancer
TOM1	1.459430700559261	3.0	1	2.75	breast cancer	-0.1303313437313967	breast cancer
RAB25	1.459430700559261	3.0	1	2.75	breast cancer	-0.1303313437313967	breast cancer
MRPL1	1.1963965351744204	3.0	1	2.75	melanoma	-0.1303313437313967	melanoma
RET	2.1963953329300554	3.0	1	2.75	melanoma	-0.1303313437313967	melanoma
